1600,/home/uchanlee/uchanlee/uchan_dataset/DATA4/The Ballad of Buster Scruggs,1,3,1,1,2,"Six tales of life and violence in the Old West, following a singing gunslinger, a bank robber, a traveling impresario, an elderly prospector, a wagon train, and a perverse pair of bounty hunters.",3,"[0, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Ballad of Buster Scruggs/audio.npy
3103,/home/uchanlee/uchanlee/uchan_dataset/DATA4/The Godfather Part II,1,3,2,1,2,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.",3,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Godfather Part II/audio.npy
3507,/home/uchanlee/uchanlee/uchan_dataset/DATA4/The Graduate,2,1,1,1,1,A disillusioned college graduate finds himself torn between his older lover and her daughter.,2,"[1, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Graduate/audio.npy
2167,/home/uchanlee/uchanlee/uchan_dataset/DATA4/The White Tiger,1,2,3,2,2,An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.,2,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The White Tiger/audio.npy
2219,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Scoob!,0,1,1,0,1,"Scooby and the gang face their most challenging mystery ever: a plot to unleash the ghost dog Cerberus upon the world. As they race to stop this dogpocalypse, the gang discovers that Scooby has an epic destiny greater than anyone imagined.",1,"[0, 0, 0, 0, 0, 0, 1, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Scoob!/audio.npy
1443,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Avengers Endgame,0,2,1,1,2,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",1,"[0, 1, 0, 0, 0, 1, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Avengers Endgame/audio.npy
2329,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Thor,0,1,1,1,1,"The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders.",1,"[0, 1, 0, 0, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Thor/audio.npy
2189,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Happiest Season,1,0,1,1,0,"A holiday romantic comedy that captures the range of emotions tied to wanting your family's acceptance, being true to yourself, and trying not to ruin Christmas.",1,"[1, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Happiest Season/audio.npy
2371,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Rush,2,1,2,1,1,The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.,3,"[0, 1, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Rush/audio.npy
1754,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Person of Interest,1,2,1,1,2,"An ex-CIA agent and a wealthy programmer save lives via a surveillance AI that sends them the identities of civilians involved in impending crimes. However, the details of the crimes, including the civilians' roles, are left a mystery.",2,"[0, 1, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Person of Interest/audio.npy
2355,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Kong Skull Island,0,2,1,0,2,"After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden.",1,"[0, 1, 0, 0, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Kong Skull Island/audio.npy
2335,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Chaos Walking,1,2,2,0,2,"A dystopian world where there are no women and all living creatures can hear each other's thoughts in a stream of images, words, and sounds called Noise.",2,"[0, 1, 0, 0, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Chaos Walking/audio.npy
2002,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Designated Survivor,2,1,2,1,1,A low-level Cabinet member becomes President of the United States after a catastrophic attack kills everyone above him in the line of succession.,2,"[0, 1, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Designated Survivor/audio.npy
2262,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Stardust,1,2,1,1,2,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm.",1,"[0, 0, 0, 0, 0, 0, 0, 1, 1]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Stardust/audio.npy
2331,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Judy,0,0,2,2,1,Legendary performer Judy Garland arrives in London in the winter of 1968 to perform a series of sold-out concerts.,1,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Judy/audio.npy
2441,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Red Sparrow,3,3,3,2,3,"Ballerina Dominika Egorova is recruited to 'Sparrow School,' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission, targeting a C.I.A. agent, threatens to unravel the security of both nations.",3,"[0, 1, 0, 0, 1, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Red Sparrow/audio.npy
2123,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Scarface,2,3,3,3,3,"In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed.",3,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Scarface/audio.npy
2313,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Anastasia,0,1,0,1,2,"The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death.",0,"[0, 0, 0, 0, 0, 1, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Anastasia/audio.npy
2242,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Godzilla,0,2,1,1,2,"The world is beset by the appearance of monstrous creatures, but one of them may be the only one who can save humanity.",1,"[0, 1, 0, 0, 1, 0, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Godzilla/audio.npy
2651,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Bullitt,1,2,1,0,2,"An all-guts, no-glory San Francisco cop becomes determined to find the underworld kingpin that killed the witness in his protection.",1,"[0, 1, 0, 1, 1, 0, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Bullitt/audio.npy
1537,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Legends of Tomorrow,1,2,1,1,1,"Time-travelling rogue Rip Hunter has to recruit a rag-tag team of heroes and villains to help prevent an apocalypse that could impact not only Earth, but all of time.",2,"[0, 1, 0, 0, 0, 1, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Legends of Tomorrow/audio.npy
2357,/home/uchanlee/uchanlee/uchan_dataset/DATA4/10 Years,1,1,1,2,1,"The night of their high school reunion, a group of friends realize they still haven't quite grown up in some ways.",2,"[1, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/10 Years/audio.npy
2351,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Sing Street,1,1,2,1,0,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,2,"[0, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Sing Street/audio.npy
2431,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Dracula,3,3,1,1,3,The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.,2,"[0, 0, 1, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Dracula/audio.npy
2319,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Midway,0,2,2,1,2,"The story of the Battle of Midway, told by the leaders and the sailors who fought it.",2,"[0, 1, 0, 0, 0, 1, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Midway/audio.npy
2341,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Captain Fantastic,2,2,2,1,1,"In the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent.",2,"[0, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Captain Fantastic/audio.npy
1603,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Good Girls,1,2,1,2,1,Three suburban mothers suddenly find themselves in desperate circumstances and decide to stop playing it safe and risk everything to take their power back.,3,"[0, 0, 0, 1, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Good Girls/audio.npy
1628,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Bad Boys,1,2,3,2,2,Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.,3,"[0, 1, 0, 1, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Bad Boys/audio.npy
2367,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Finding 'Ohana,0,1,1,0,1,"A summer in rural O‘ahu takes an exciting turn for two Brooklyn-raised siblings when a journal pointing to long-lost treasure sets them on an epic adventure with new friends, and leads them to reconnect with their Hawaiian heritage.",0,"[0, 1, 0, 0, 0, 0, 1, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Finding 'Ohana/audio.npy
1859,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Becky,0,3,2,0,2,A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives.,3,"[0, 1, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Becky/audio.npy
2135,/home/uchanlee/uchanlee/uchan_dataset/DATA4/The Punisher,2,3,2,1,3,"After the murder of his family, Marine veteran Frank Castle becomes the vigilante known as ""The Punisher,"" with only one goal in mind: to avenge them.",3,"[0, 1, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Punisher/audio.npy
1896,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Midnight in Paris,1,0,1,1,0,"While on a trip to Paris with his fiancée's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.",2,"[1, 0, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Midnight in Paris/audio.npy
2426,/home/uchanlee/uchanlee/uchan_dataset/DATA4/27 Dresses,1,0,2,1,0,"After serving as a bridesmaid 27 times, a young woman wrestles with the idea of standing by her sister's side as her sibling marries the man she's secretly in love with.",2,"[1, 0, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/27 Dresses/audio.npy
1591,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Tenacious D in The Pick of Destiny,1,1,3,2,1,"To become the greatest band of all time, two slacker, wannabe-rockers set out on a quest to steal a legendary guitar pick that gives its holders incredible guitar skills, from a maximum security Rock and Roll museum.",2,"[0, 0, 0, 0, 0, 0, 1, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Tenacious D in The Pick of Destiny/audio.npy
2240,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Suicide Squad,1,2,2,1,2,A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,2,"[0, 1, 0, 0, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Suicide Squad/audio.npy
1495,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Emily in Paris,2,0,1,1,0,A young American woman from the Midwest is hired by a marketing firm in Paris to provide them with an American perspective on things.,2,"[1, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Emily in Paris/audio.npy
2195,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Dead to Me,1,1,3,2,1,A series about a powerful friendship that blossoms between a tightly wound widow and a free spirit with a shocking secret.,3,"[0, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Dead to Me/audio.npy
2306,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Men in Black,1,2,2,1,1,A police officer joins a secret organization that polices and monitors extraterrestrial interactions on Earth.,1,"[0, 1, 0, 0, 0, 0, 1, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Men in Black/audio.npy
2256,/home/uchanlee/uchanlee/uchan_dataset/DATA4/The Matrix,1,2,2,1,2,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.",1,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Matrix/audio.npy
5014,/home/uchanlee/uchanlee/uchan_dataset/DATA4/SEAL Team,1,2,1,1,2,"The lives of the elite Navy SEALs as they train, plan and execute the most dangerous, high-stakes missions our country can ask.",2,"[0, 1, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/SEAL Team/audio.npy
2534,/home/uchanlee/uchanlee/uchan_dataset/DATA4/We Can Be Heroes,0,1,0,0,0,"When alien invaders capture the Earth's superheroes, their kids must learn to work together to save their parents- and the planet.",0,"[0, 1, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/We Can Be Heroes/audio.npy
1705,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Teen Wolf,1,2,1,1,2,An average high school student and his best friend get caught up in some trouble causing him to receive a werewolf bite. As a result they find themselves in the middle of all sorts of dramas in Beacon Hills.,2,"[0, 1, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Teen Wolf/audio.npy
1393,/home/uchanlee/uchanlee/uchan_dataset/DATA4/The Little Mermaid,1,1,0,0,1,A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love.,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Little Mermaid/audio.npy
3440,/home/uchanlee/uchanlee/uchan_dataset/DATA4/The Girl with the Dragon Tattoo,3,3,2,1,3,"Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for forty years by Lisbeth Salander, a young computer hacker.",3,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Girl with the Dragon Tattoo/audio.npy
3288,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Two and a Half Men,2,1,2,3,0,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.,2,"[1, 0, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Two and a Half Men/audio.npy
1519,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Death Proof,1,3,3,2,2,"Two separate sets of voluptuous women are stalked at different times by a scarred stuntman who uses his ""death proof"" cars to execute his murderous plans.",3,"[0, 1, 0, 0, 1, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Death Proof/audio.npy
2232,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Big,1,1,2,1,1,"After wishing to be made big, a teenage boy wakes the next morning to find himself mysteriously in the body of an adult.",1,"[0, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Big/audio.npy
2271,/home/uchanlee/uchanlee/uchan_dataset/DATA4/I See You,0,2,2,1,2,Strange occurrences plague a small town detective and his family as he investigates the disappearance of a young boy.,2,"[0, 0, 1, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/I See You/audio.npy
1368,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Shadow in the Cloud,0,2,3,0,2,A female WWII pilot traveling with top secret documents on a B-17 Flying Fortress encounters an evil presence on board the flight.,2,"[0, 1, 1, 0, 0, 0, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Shadow in the Cloud/audio.npy
2229,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Doctor Sleep,1,3,2,2,3,"Years following the events of The Shining (1980), a now-adult Dan Torrance must protect a young girl with similar powers from a cult known as The True Knot, who prey on children with powers to remain immortal.",2,"[0, 0, 1, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Doctor Sleep/audio.npy
4087,/home/uchanlee/uchanlee/uchan_dataset/DATA4/FBI,0,2,1,1,2,"Procedural drama about the inner workings of the New York office of the FBI, bringing to bear all the Bureau's skills, intellect and mind-blowing technology to keep New York and the country safe.",2,"[0, 1, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/FBI/audio.npy
1961,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Beauty and the Beast,0,1,0,1,1,"A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.",0,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Beauty and the Beast/audio.npy
2084,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Portrait de la jeune fille en feu,2,0,0,1,0,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",2,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Portrait de la jeune fille en feu/audio.npy
1401,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Élite,3,1,2,2,1,"When three working-class teenagers begin attending an exclusive private school in Spain, the clash between them and the wealthy students leads to murder.",3,"[0, 0, 0, 1, 1, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Élite/audio.npy
2209,/home/uchanlee/uchanlee/uchan_dataset/DATA4/The Seventh Day,3,3,2,0,3,"A renowned exorcist who teams up with a rookie priest for his first day of training. As they plunge deeper into hell on earth, the lines between good and evil blur, and their own demons emerge.",2,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Seventh Day/audio.npy
1549,/home/uchanlee/uchanlee/uchan_dataset/DATA4/The English Patient,2,2,1,1,2,"At the close of World War II, a young nurse tends to a badly-burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair.",3,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The English Patient/audio.npy
2325,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Words on Bathroom Walls,0,1,1,2,2,"Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to not be defined by his condition.",1,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Words on Bathroom Walls/audio.npy
2150,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Grown Ups 2,1,1,1,1,0,"After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and four hundred costumed party crashers sometimes crazy follows you.",2,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Grown Ups 2/audio.npy
2842,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Extraction,0,3,2,1,2,"Tyler Rake, a fearless black market mercenary, embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.",3,"[0, 1, 0, 0, 1, 0, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Extraction/audio.npy
2313,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Iron Man,1,2,1,1,2,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",1,"[0, 1, 0, 0, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Iron Man/audio.npy
2468,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Ray Donovan,3,3,3,3,2,"Ray Donovan, a professional ""fixer"" for the rich and famous in Los Angeles, can make anyone's problems disappear except those created by his own family.",3,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Ray Donovan/audio.npy
1399,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Once Upon a Time... in Hollywood,1,3,3,2,2,A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.,3,"[0, 0, 0, 0, 0, 1, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Once Upon a Time... in Hollywood/audio.npy
2679,/home/uchanlee/uchanlee/uchan_dataset/DATA4/2012,1,2,2,1,3,A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.,1,"[0, 1, 0, 0, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/2012/audio.npy
1655,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Jiu Jitsu,0,2,1,1,2,"Every six years, an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat, the fate of the planet and mankind hangs in the balance.",2,"[0, 1, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Jiu Jitsu/audio.npy
1334,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Doctor Strange,0,2,1,0,2,"While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts.",1,"[0, 1, 0, 0, 0, 0, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Doctor Strange/audio.npy
1912,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Dumb and Dumber,1,1,1,1,1,"After a woman leaves a briefcase at the airport terminal, a dumb limo driver and his dumber friend set out on a hilarious cross-country road trip to Aspen to return it.",1,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Dumb and Dumber/audio.npy
2168,/home/uchanlee/uchanlee/uchan_dataset/DATA4/BlacKkKlansman,1,2,3,1,2,"Ron Stallworth, an African American police officer from Colorado Springs, CO, successfully manages to infiltrate the local Ku Klux Klan branch with the help of a Jewish surrogate who eventually becomes its leader. Based on actual events.",2,"[0, 0, 0, 1, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/BlacKkKlansman/audio.npy
2300,/home/uchanlee/uchanlee/uchan_dataset/DATA4/In Time,1,2,1,1,2,"In a future where people stop aging at 25, but are engineered to live only one more year, having the means to buy your way out of the situation is a shot at immortal youth. Here, Will Salas finds himself accused of murder and on the run with a hostage - a connection that becomes an important part of the way against the system.",1,"[0, 1, 0, 0, 1, 0, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/In Time/audio.npy
2084,/home/uchanlee/uchanlee/uchan_dataset/DATA4/L.A. Confidential,2,3,3,2,2,"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.",3,"[0, 0, 0, 1, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/L.A. Confidential/audio.npy
2046,/home/uchanlee/uchanlee/uchan_dataset/DATA4/One Punch Man Wanpanman,1,2,1,1,1,"The story of Saitama, a hero that does it just for fun & can defeat his enemies with a single punch.",2,"[0, 1, 0, 0, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/One Punch Man Wanpanman/audio.npy
1986,/home/uchanlee/uchanlee/uchan_dataset/DATA4/The Three Musketeers,1,1,1,0,1,The hot-headed young D'Artagnan along with three former legendary but now down on their luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war.,1,"[0, 1, 0, 0, 0, 0, 1, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Three Musketeers/audio.npy
2474,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Enterprise,1,1,0,0,1,"A century before Captain Kirk's five-year mission, Jonathan Archer captains the United Earth ship Enterprise during the early years of Starfleet, leading up to the Earth-Romulan War and the formation of the Federation.",1,"[0, 1, 0, 0, 0, 1, 0, 1, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Enterprise/audio.npy
2460,/home/uchanlee/uchanlee/uchan_dataset/DATA4/The Terminator,2,2,2,1,2,"A human soldier is sent from 2029 to 1984 to stop an almost indestructible cyborg killing machine, sent from the same year, which has been programmed to execute a young woman whose unborn son is the key to humanity's future salvation.",3,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Terminator/audio.npy
2255,/home/uchanlee/uchanlee/uchan_dataset/DATA4/Bad Boys for Life,0,3,3,1,1,Miami detectives Mike Lowrey and Marcus Burnett must face off against a mother-and-son pair of drug lords who wreak vengeful havoc on their city.,3,"[0, 1, 0, 1, 0, 0, 1, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/Bad Boys for Life/audio.npy
2243,/home/uchanlee/uchanlee/uchan_dataset/DATA4/The Secret Dare to Dream,0,0,0,1,0,"A feature film adaptation of the self-help book, 'The Secret', which focuses on the power of positive thinking.",1,"[1, 0, 0, 0, 0, 1, 0, 0, 0]",/home/uchanlee/uchanlee/uchan_dataset/AUDIO_IMAGES/The Secret Dare to Dream/audio.npy
